User ID,Churn Probability,Risk Tier,Risk Rank,Days Since Last Event,Days Since Last Purchase,Total Events,Events Last 7 Days,Avg Events Per Day,Num Views,Num Add To Cart,Num Transactions,View To Cart Ratio,Cart To Purchase Ratio,Avg Time Between Events (hrs),Max Inactive Streak (days),Activity Trend (slope),Actual Churn 30d
568083,0.9349,High,1764,95.30906292824072,999.0,17,0.0,0.1588785046728972,17,0,0,0.0,0.0,6.2585315277777775,1.0,0.0,1
964686,0.9349,High,1765,91.29641680555557,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0158997777777777,0.0,0.0,1
531160,0.9349,High,1766,96.37871520833332,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0445579444444444,0.0,0.0,1
58856,0.9349,High,1767,59.45211063657408,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.012735505050505,0.0,0.0,1
1251824,0.9349,High,1768,85.92428662037037,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0393711419753086,0.0,0.0,1
43768,0.9349,High,1769,99.15513309027776,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0459403086419753,0.0,0.0,1
165183,0.9348,High,1770,62.05845450231481,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.0590510185185185,0.0,0.0,1
750201,0.9348,High,1771,69.84952751157408,999.0,23,0.0,0.2149532710280373,23,0,0,0.0,0.0,1.817344936868687,1.0,0.0,1
629430,0.9348,High,1772,94.1828587847222,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0300491111111111,0.0,0.0,1
863477,0.9348,High,1773,92.02263328703704,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0293733055555555,0.0,0.0,1
524803,0.9348,High,1774,87.2115957523148,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0356022222222222,0.0,0.0,1
1093088,0.9348,High,1775,89.03200251157408,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0273948611111111,0.0,0.0,1
1212150,0.9348,High,1776,87.78445795138889,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0431948055555555,0.0,0.0,1
893848,0.9348,High,1777,78.37727393518519,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0128735101010101,0.0,0.0,1
273968,0.9348,High,1778,71.11118105324074,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.020515606060606,0.0,0.0,1
1248226,0.9348,High,1779,56.15935196759259,999.0,18,0.0,0.1682242990654205,18,0,0,0.0,0.0,6.101217238562092,1.0,0.0,1
611251,0.9348,High,1780,73.03025548611112,999.0,37,0.0,0.3457943925233644,37,0,0,0.0,0.0,5.40231400462963,2.0,0.0,1
154454,0.9347,High,1781,75.16712108796297,75.35128251157408,19,0.0,0.1775700934579439,17,1,1,0.0588235294117647,1.0,0.2825138734567901,0.0,0.0,1
1340188,0.9347,High,1782,100.2506430324074,100.2506430324074,26,0.0,0.2429906542056074,22,2,2,0.0909090909090909,1.0,0.0550169777777777,0.0,0.0,1
927008,0.9347,High,1783,88.26209165509259,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0031004938271604,0.0,0.0,1
551531,0.9347,High,1784,55.14754430555556,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.0429313194444444,0.0,0.0,1
1123367,0.9347,High,1785,40.2487065162037,999.0,20,0.0,0.1869158878504672,20,0,0,0.0,0.0,0.0193807017543859,0.0,0.0,1
412981,0.9347,High,1786,47.14582059027778,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,0.4986593055555555,0.0,0.0,1
56602,0.9346,High,1787,93.07543931712964,999.0,14,0.0,0.1308411214953271,13,1,0,0.0769230769230769,0.0,1.4887508333333332,0.0,0.0,1
1117430,0.9346,High,1788,99.41620583333334,999.0,20,0.0,0.1869158878504672,20,0,0,0.0,0.0,7.0730198099415205,4.0,0.0,1
1052906,0.9346,High,1789,85.3005068287037,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0105019949494949,0.0,0.0,1
1127349,0.9346,High,1790,92.89166284722222,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,2.1903660185185183,0.0,0.0,1
327140,0.9346,High,1791,86.4088363425926,999.0,14,0.0,0.1308411214953271,13,1,0,0.0769230769230769,0.0,1.804123952991453,0.0,0.0,1
702565,0.9346,High,1792,85.55149122685185,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,7.59141615079365,0.0,0.0,1
661941,0.9346,High,1793,50.57320304398148,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.0387528472222222,0.0,0.0,1
1093030,0.9346,High,1794,58.705640046296296,999.0,19,0.0,0.1775700934579439,19,0,0,0.0,0.0,10.106836882716047,1.0,0.0,1
798756,0.9346,High,1795,58.06432555555556,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0142244696969696,0.0,0.0,1
935796,0.9346,High,1796,97.22900653935184,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0241842592592592,0.0,0.0,1
1129019,0.9346,High,1797,89.09944072916666,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0194660802469135,0.0,0.0,1
832438,0.9346,High,1798,51.01482564814815,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.0092290384615384,0.0,0.0,1
98643,0.9346,High,1799,77.94002012731481,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.0084595512820512,0.0,0.0,1
943310,0.9346,High,1800,96.06005949074074,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,10.884868092592594,4.0,0.0,1
596025,0.9345,High,1801,103.42025751157408,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,2.6369478148148144,0.0,0.0,1
609504,0.9345,High,1802,52.29956957175926,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.0356457478632478,0.0,0.0,1
314243,0.9345,High,1803,95.29039751157408,999.0,16,0.0,0.1495327102803738,12,4,0,0.3333333333333333,0.0,0.0250647222222222,0.0,0.0,1
89925,0.9345,High,1804,103.99895981481482,999.0,17,0.0,0.1588785046728972,16,1,0,0.0625,0.0,0.0941920659722222,0.0,0.0,1
185689,0.9345,High,1805,83.93397917824075,999.0,20,0.0,0.1869158878504672,20,0,0,0.0,0.0,7.73668317251462,3.0,0.0,1
1348296,0.9345,High,1806,73.976385,999.0,29,0.0,0.2710280373831775,27,2,0,0.074074074074074,0.0,3.6221456448412703,4.0,0.0,1
812551,0.9345,High,1807,85.22714991898148,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0171576234567901,0.0,0.0,1
100476,0.9345,High,1808,36.46550662037037,999.0,22,0.0,0.205607476635514,22,0,0,0.0,0.0,0.0145623677248677,0.0,0.0,1
1187194,0.9345,High,1809,84.29063541666667,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,10.181811726190476,2.0,0.0,1
513605,0.9345,High,1810,74.51578281249999,999.0,11,0.0,0.102803738317757,10,1,0,0.1,0.0,0.0306123611111111,0.0,0.0,1
81574,0.9345,High,1811,87.35563247685185,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0095433024691358,0.0,0.0,1
572550,0.9345,High,1812,91.14318436342592,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,0.0786837847222222,0.0,0.0,1
771466,0.9345,High,1813,95.86857732638887,95.86857732638887,14,0.0,0.1308411214953271,12,1,1,0.0833333333333333,1.0,0.2051841239316239,0.0,0.0,1
1333717,0.9345,High,1814,86.52447755787037,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.008182037037037,0.0,0.0,1
774344,0.9344,High,1815,103.1190614236111,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,0.8440146064814815,0.0,0.0,1
483568,0.9344,High,1816,94.28391613425926,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0155192901234567,0.0,0.0,1
738909,0.9344,High,1817,85.11514777777778,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0423906790123456,0.0,0.0,1
300061,0.9344,High,1818,87.36837854166667,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0293885833333333,0.0,0.0,1
720275,0.9344,High,1819,107.14878677083333,107.15302309027778,24,0.0,0.2242990654205607,23,0,1,0.0,0.0,0.039028804347826,0.0,0.0,1
2091,0.9344,High,1820,65.03127206018519,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0068698456790123,0.0,0.0,1
157480,0.9344,High,1821,89.00704815972222,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,0.0805439444444444,0.0,0.0,1
1328100,0.9344,High,1822,75.89003814814815,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,0.0311384606481481,0.0,0.0,1
742795,0.9344,High,1823,95.47011864583334,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0176347530864197,0.0,0.0,1
1233367,0.9344,High,1824,84.91088681712964,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0363360185185185,0.0,0.0,1
77371,0.9344,High,1825,97.36986034722224,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0470078611111111,0.0,0.0,1
1038384,0.9344,High,1826,102.98638175925926,999.0,20,0.0,0.1869158878504672,20,0,0,0.0,0.0,3.942254152046784,2.0,0.0,1
724966,0.9344,High,1827,84.36823608796297,999.0,23,0.0,0.2149532710280373,23,0,0,0.0,0.0,4.5322241666666665,3.0,0.0,1
1325129,0.9343,High,1828,97.51027289351852,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.023339012345679,0.0,0.0,1
532751,0.9343,High,1829,92.01245791666666,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0137313055555555,0.0,0.0,1
535339,0.9343,High,1830,96.93695628472224,999.0,16,0.0,0.1495327102803738,13,3,0,0.2307692307692307,0.0,0.0310132592592592,0.0,0.0,1
449405,0.9343,High,1831,98.4703342013889,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0238323456790123,0.0,0.0,1
621676,0.9343,High,1832,80.2813328125,999.0,16,0.0,0.1495327102803738,15,1,0,0.0666666666666666,0.0,2.827452685185185,0.0,0.0,1
215970,0.9343,High,1833,94.86068511574074,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0190838888888888,0.0,0.0,1
161337,0.9343,High,1834,88.52293380787037,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0127235555555555,0.0,0.0,1
1302063,0.9343,High,1835,50.917495046296295,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.0303634722222222,0.0,0.0,1
1316329,0.9343,High,1836,97.27136912037037,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0280396111111111,0.0,0.0,1
1373208,0.9343,High,1837,94.40319224537036,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0121538333333333,0.0,0.0,1
140891,0.9343,High,1838,89.2527888425926,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0145544722222222,0.0,0.0,1
720969,0.9343,High,1839,90.16093912037036,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0149937222222222,0.0,0.0,1
338431,0.9343,High,1840,106.21224993055554,999.0,40,0.0,0.3738317757009345,37,3,0,0.081081081081081,0.0,0.7542853846153846,0.0,0.0,1
1118182,0.9342,High,1841,86.02033501157408,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0127497839506172,0.0,0.0,1
714339,0.9342,High,1842,56.96117021990741,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0243612121212121,0.0,0.0,1
1377481,0.9342,High,1843,90.85761863425924,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,4.21268125,2.0,0.0,1
1237395,0.9342,High,1844,85.44530181712962,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0049758333333333,0.0,0.0,1
1014866,0.9342,High,1845,44.60313791666667,999.0,20,0.0,0.1869158878504672,20,0,0,0.0,0.0,1.80296,0.0,0.0,1
823085,0.9342,High,1846,107.95574824074076,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,0.0541122619047619,0.0,0.0,1
1377841,0.9341,High,1847,101.9906640625,999.0,19,0.0,0.1775700934579439,19,0,0,0.0,0.0,4.274560895061728,3.0,0.0,1
643506,0.9341,High,1848,74.4552146412037,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0070954012345679,0.0,0.0,1
84305,0.9341,High,1849,83.88850788194445,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.029766574074074,0.0,0.0,1
1242701,0.9341,High,1850,86.865049375,999.0,21,0.0,0.1962616822429906,21,0,0,0.0,0.0,2.332538263888889,1.0,0.0,1
189820,0.9341,High,1851,98.23605171296298,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0321896666666666,0.0,0.0,1
1179173,0.9341,High,1852,84.5277631712963,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0301185185185185,0.0,0.0,1
1088737,0.9341,High,1853,87.02288891203703,999.0,26,0.0,0.2429906542056074,26,0,0,0.0,0.0,18.557627455555554,2.0,0.5,1
1088417,0.9341,High,1854,50.41965493055555,999.0,19,0.0,0.1775700934579439,19,0,0,0.0,0.0,3.713514629629629,1.0,0.0,1
176152,0.9341,High,1855,76.31119175925926,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,0.0428604861111111,0.0,0.0,1
1193581,0.9341,High,1856,52.48221625,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.014811412037037,0.0,0.0,1
413415,0.9341,High,1857,98.91881123842592,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0347473333333333,0.0,0.0,1
641414,0.9341,High,1858,64.19065799768518,999.0,11,0.0,0.102803738317757,10,1,0,0.1,0.0,0.0146956111111111,0.0,0.0,1
1366019,0.934,High,1859,88.23770931712963,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0222385185185185,0.0,0.0,1
1043406,0.934,High,1860,107.70032835648148,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,0.0121923214285714,0.0,0.0,1
1192897,0.934,High,1861,76.9680470949074,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.011093782051282,0.0,0.0,1
588572,0.934,High,1862,80.90296137731481,999.0,24,0.0,0.2242990654205607,22,2,0,0.0909090909090909,0.0,0.0583732850241546,0.0,0.0,1
825803,0.934,High,1863,62.15350435185185,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.0748689814814814,0.0,0.0,1
826392,0.934,High,1864,92.04797108796296,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.021254537037037,0.0,0.0,1
1076842,0.934,High,1865,75.0671186574074,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.0206233119658119,0.0,0.0,0
458686,0.934,High,1866,63.08911753472222,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0173776234567901,0.0,0.0,1
768041,0.934,High,1867,50.227693842592586,999.0,17,0.0,0.1588785046728972,17,0,0,0.0,0.0,2.6381090972222223,0.0,0.0,1
1022336,0.934,High,1868,51.09283527777778,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.0064336805555555,0.0,0.0,1
1224313,0.934,High,1869,107.3298557175926,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,0.005755119047619,0.0,0.0,1
1214687,0.934,High,1870,98.31705221064816,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.01701275,0.0,0.0,1
132842,0.934,High,1871,77.95169613425927,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0249046212121212,0.0,0.0,1
675396,0.934,High,1872,75.82552900462963,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0134810353535353,0.0,0.0,1
1203705,0.934,High,1873,98.81694590277776,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0470344722222222,0.0,0.0,1
1150928,0.9339,High,1874,49.45477373842593,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.0370192307692307,0.0,0.0,1
1026150,0.9339,High,1875,97.457501875,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0162274382716049,0.0,0.0,1
861974,0.9339,High,1876,93.95266027777778,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0184068611111111,0.0,0.0,1
602080,0.9339,High,1877,56.30320570601853,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0172175252525252,0.0,0.0,1
1065274,0.9339,High,1878,85.16662534722222,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0120949074074074,0.0,0.0,1
138128,0.9339,High,1879,97.2170871412037,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0174667283950617,0.0,0.0,1
1283008,0.9339,High,1880,75.29078998842593,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,13.800664404761903,3.0,0.0,1
712359,0.9339,High,1881,102.23394474537037,999.0,21,0.0,0.1962616822429906,21,0,0,0.0,0.0,3.1715974166666667,0.0,0.0,1
682793,0.9339,High,1882,89.03643979166667,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0204461666666666,0.0,0.0,1
143520,0.9339,High,1883,92.3679562962963,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0041140432098765,0.0,0.0,1
277739,0.9339,High,1884,94.01401266203705,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.006421049382716,0.0,0.0,1
360962,0.9339,High,1885,96.92615182870372,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0165439814814814,0.0,0.0,1
1167720,0.9339,High,1886,93.77498261574074,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0047228703703703,0.0,0.0,1
608062,0.9339,High,1887,93.3890407638889,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0069223765432098,0.0,0.0,1
1062987,0.9339,High,1888,106.12585778935184,106.12585778935184,18,0.0,0.1682242990654205,12,4,2,0.3333333333333333,0.5,0.0470480065359477,0.0,0.0,1
970203,0.9339,High,1889,93.16626190972222,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0061087037037037,0.0,0.0,1
1087129,0.9339,High,1890,84.05239767361111,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0255244753086419,0.0,0.0,1
664099,0.9339,High,1891,36.24251055555556,999.0,19,0.0,0.1775700934579439,19,0,0,0.0,0.0,0.0055074382716049,0.0,0.0,1
404539,0.9338,High,1892,97.21265408564814,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0200504629629629,0.0,0.0,1
361748,0.9338,High,1893,95.13030662037036,999.0,18,0.0,0.1682242990654205,16,2,0,0.125,0.0,0.0313147222222222,0.0,0.0,1
780255,0.9338,High,1894,77.79225917824074,999.0,13,0.0,0.1214953271028037,13,0,0,0.0,0.0,0.00710375,0.0,0.0,1
408256,0.9338,High,1895,104.27071034722222,999.0,14,0.0,0.1308411214953271,12,2,0,0.1666666666666666,0.0,0.0254327991452991,0.0,0.0,1
835850,0.9338,High,1896,94.47769055555555,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0122259876543209,0.0,0.0,1
843919,0.9338,High,1897,96.34036392361112,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0146296296296296,0.0,0.0,1
273412,0.9338,High,1898,94.87202284722224,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0262130555555555,0.0,0.0,1
1182653,0.9338,High,1899,43.85345958333333,999.0,21,0.0,0.1962616822429906,21,0,0,0.0,0.0,0.0418575277777777,0.0,0.0,1
939166,0.9338,High,1900,53.04732421296296,999.0,27,0.0,0.2523364485981308,26,1,0,0.0384615384615384,0.0,4.636666463675214,2.0,0.0,1
872448,0.9338,High,1901,93.74001856481482,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0150752469135802,0.0,0.0,1
1301163,0.9338,High,1902,92.9232626736111,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0112953703703703,0.0,0.0,1
427364,0.9337,High,1903,88.14951298611112,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0116992283950617,0.0,0.0,1
446548,0.9337,High,1904,95.7952310648148,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0216091975308641,0.0,0.0,1
929932,0.9337,High,1905,74.44239621527778,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0167089197530864,0.0,0.0,1
562274,0.9337,High,1906,77.69765599537037,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0162379292929292,0.0,0.0,1
653932,0.9337,High,1907,78.31460652777777,999.0,21,0.0,0.1962616822429906,21,0,0,0.0,0.0,4.944791347222222,2.0,0.0,1
304565,0.9337,High,1908,94.93235653935186,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.022268086419753,0.0,0.0,1
306193,0.9337,High,1909,66.44299335648148,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0089036728395061,0.0,0.0,1
526946,0.9337,High,1910,61.12033677083333,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,0.0820380555555555,0.0,0.0,1
38050,0.9337,High,1911,73.24513554398148,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0181162345679012,0.0,0.0,1
374517,0.9337,High,1912,64.08700109953703,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0098229938271604,0.0,0.0,1
1060820,0.9337,High,1913,93.14825949074074,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,9.831073944444444,1.0,0.0,1
617789,0.9337,High,1914,61.31239501157407,999.0,11,0.0,0.102803738317757,10,1,0,0.1,0.0,0.0127498333333333,0.0,0.0,1
463992,0.9337,High,1915,96.43777268518518,999.0,18,0.0,0.1682242990654205,18,0,0,0.0,0.0,3.3832833006535945,0.0,0.0,1
565656,0.9337,High,1916,94.4058525,97.38667775462964,18,0.0,0.1682242990654205,16,1,1,0.0625,1.0,4.231574460784313,1.0,0.0,1
595700,0.9337,High,1917,98.52514746527778,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0180022222222222,0.0,0.0,1
490973,0.9336,High,1918,87.22225216435186,999.0,19,0.0,0.1775700934579439,17,2,0,0.1176470588235294,0.0,0.0311839660493827,0.0,0.0,1
1187196,0.9336,High,1919,62.998899351851854,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0331719753086419,0.0,0.0,1
1037245,0.9336,High,1920,98.20604392361112,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,0.0233898263888888,0.0,0.0,1
1309245,0.9336,High,1921,67.08033364583333,999.0,11,0.0,0.102803738317757,10,1,0,0.1,0.0,0.0479840833333333,0.0,0.0,1
826881,0.9336,High,1922,99.1839564699074,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0191007407407407,0.0,0.0,1
386656,0.9336,High,1923,92.3320441087963,92.33657938657409,18,0.0,0.1682242990654205,16,1,1,0.0625,1.0,5.503539689542484,3.0,0.0,1
576241,0.9336,High,1924,107.13592361111112,999.0,12,0.0,0.1121495327102803,12,0,0,0.0,0.0,0.0327279797979798,0.0,0.0,1
1097266,0.9336,High,1925,99.895995625,999.0,14,0.0,0.1308411214953271,12,2,0,0.1666666666666666,0.0,0.0486516666666666,0.0,0.0,1
853194,0.9336,High,1926,46.828600567129634,999.0,16,0.0,0.1495327102803738,16,0,0,0.0,0.0,0.086202074074074,0.0,0.0,1
640475,0.9336,High,1927,64.7171826736111,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0364936728395061,0.0,0.0,1
296600,0.9336,High,1928,104.98548883101851,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,0.9339810300925926,0.0,0.0,1
907732,0.9336,High,1929,64.340605,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0352540432098765,0.0,0.0,1
1193956,0.9335,High,1930,86.2154288773148,86.23929407407408,13,0.0,0.1214953271028037,11,1,1,0.0909090909090909,1.0,0.1910184722222222,0.0,0.0,1
328994,0.9335,High,1931,72.49852167824073,999.0,18,0.0,0.1682242990654205,17,1,0,0.0588235294117647,0.0,9.670756013071896,2.0,0.0,1
297769,0.9335,High,1932,69.10214864583334,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0097383024691358,0.0,0.0,1
699380,0.9335,High,1933,71.50842370370371,999.0,11,0.0,0.102803738317757,10,1,0,0.1,0.0,0.0294473888888888,0.0,0.0,1
87492,0.9335,High,1934,94.17618361111111,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0232962222222222,0.0,0.0,1
153354,0.9335,High,1935,93.44007532407409,999.0,11,0.0,0.102803738317757,11,0,0,0.0,0.0,0.0230816944444444,0.0,0.0,1
592510,0.9335,High,1936,64.38067920138889,999.0,26,0.0,0.2429906542056074,26,0,0,0.0,0.0,0.0072737333333333,0.0,0.0,1
1245897,0.9335,High,1937,97.50885791666666,999.0,18,0.0,0.1682242990654205,18,0,0,0.0,0.0,8.038210114379083,3.0,0.0,1
408058,0.9335,High,1938,107.2032467361111,999.0,20,0.0,0.1869158878504672,19,1,0,0.0526315789473684,0.0,0.0652287280701754,0.0,0.0,1
930731,0.9335,High,1939,89.56252837962963,999.0,17,0.0,0.1588785046728972,16,1,0,0.0625,0.0,13.303931024305555,1.0,0.0,1
1144672,0.9335,High,1940,83.27899866898149,999.0,25,0.0,0.2336448598130841,25,0,0,0.0,0.0,6.979645335648148,2.0,0.0,1
638778,0.9335,High,1941,102.37713738425926,999.0,17,0.0,0.1588785046728972,17,0,0,0.0,0.0,0.0811327083333333,0.0,0.0,1
1221901,0.9335,High,1942,98.46071699074076,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0475728086419753,0.0,0.0,1
779333,0.9334,High,1943,66.48188966435185,999.0,24,0.0,0.2242990654205607,23,1,0,0.0434782608695652,0.0,2.627224528985507,1.0,0.0,1
777782,0.9334,High,1944,65.92044346064816,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0136675308641975,0.0,0.0,1
980714,0.9334,High,1945,93.92489025462964,999.0,14,0.0,0.1308411214953271,14,0,0,0.0,0.0,0.1092960256410256,0.0,0.0,1
1050068,0.9334,High,1946,56.71480270833333,999.0,19,0.0,0.1775700934579439,19,0,0,0.0,0.0,14.28573125,0.0,0.0,1
156946,0.9334,High,1947,85.96634292824073,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0031643827160493,0.0,0.0,1
1068586,0.9334,High,1948,65.04444366898149,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0150978703703703,0.0,0.0,1
1349398,0.9334,High,1949,67.25638422453704,999.0,15,0.0,0.1401869158878504,15,0,0,0.0,0.0,12.251089126984128,2.0,0.0,1
722219,0.9334,High,1950,61.494306851851846,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0096033950617283,0.0,0.0,1
1302910,0.9334,High,1951,97.25727599537036,999.0,10,0.0,0.0934579439252336,10,0,0,0.0,0.0,0.0133937345679012,0.0,0.0,1
